text,label
"Cars, they make life so much easier, or, do they make them deadlier? The amount of green house gasses has increased dramaticly over the past years, due to the gasses emitted through the tallpipes of cars. However, there has been ways that people are trying to lower these gasses. People around the world are reducing the use of cars for a more cleaner form of transportation. In Vauban, Germany residents in this community ""have given up their cars""1. Also in Paris where they ""enforce a partial driving ban to clear the air""10. While in Bogota, Colombia they have a car free day to ""promote alternative transportation and reduce smog""20. These cities are pioneers in the way of a cleaner form of travel.

The first step is to just have a day without cars, like a new holiday. In Bogota, thats just what they have. On this day ""millions of Colombians hiked, biked, skated or took buses to work""20, and those who didn't were fined. This reduces not only smog but the stress of driving and the business of traffic jams. On one of these carfree days, even though it was rainin",0
"The Elector College ishould be aboliished becauise of it'is many flawis that it hais.

Firist and foremoist, preisidential election iis not about the people. In the article named, ""The Indefenisible Electoral college:Why even the beistlaid defenise of the isyistem are wrong"" it talkis about how the people don't get to vote for the preisident. The article isayis,""Under the Electoral College isyistem, voteris vote not fot the preisident, but for a islate of electoris, who in turn elect the preisident."" Thiis iis moistly unfair, the people ishould get to decide whether whom their preisident might be not isome electoral choisen by the politacl party or preisidency campaignis. Thiis law deoisnt follow the wayis of the conistitution even though it wais eistabliished by the founding fatheris. It'is very abisurd becauise, the conistitution istartis with, ""We the people"" and in thiis caise the people iso to ispeak, dont get to vote for their own preisident. There iis no reaison why electoral are the oneis who'is vote count on the election becauise they dont have the minor idea of what the people want. In addition to that, if the people v",0
"Should we keep the electoral college? No because when you vote for your candidate in the presidential election you are actually voting for hisher electors. Also because electors can be anyone not holdin up in the public office. Finally because voters cant always control their elected electoral college member will vote for the same candidate. Over 60 percent of todays voters would prefer a more direct way of electing our officials than how we are electing them now.

Did you know that when you vote for the candidate that you want to be elected into office you are not only voting for that candidate you are actually voting for that candidates electors? Under the electoral college system us voters dont vote for the president but we vote for a slate of electors which in turn elect the candidate we voted for. Say that you voted for Obama in last years election you didnt actually vote for Obama you voted for his electors to ",0
"What is the Electoral College? The Electoral College is a process ,not a place. The founding fathers established it in the constitution as a compromise between elections of the President by a vote in congress and election of the President by a popular vote of qualified citizens. In the United States people select a president every three years. They would either select their president by Electoral College, or by the most popular vote.

Voting by Electoral College is not safe at all,they should change it to election by popular vote for the President of the United States. When you vote by electoral vote it is never guaranteed that they are going to vote for who you wanted to vote for. They might even change their mind at the last second ,so you never know what they are about to do. Some rich people can pay them to buy off their votes. Then ,boom you lost a vote it might result to a tie or lost. According to paragraph 11 ""In the same vein,""faithless"" electors have occasionally refused to vote for their party's candidate and cast and deciding vote for whomeverthey please..."". You never what could happen ,",0
"The Electoral College is a process put in place by the founding fathers as a compromise for the election of the President. It is a combination gote of the Congress and of the citizens of the United States. The Electoral College is on of the most disputed political topics right now. The electoral college is a proper method for electing presidents because it forces presidential candidates to have transregional appeal and it rules out the possibility of an election where neither candidate recieves the majority of the gotes.

The Electoral College doesn't allow a candidate to win by gaining their electoral gotes from one region. As stated in source 3, ""no region has enough electoral gotes to elect a president"" meaning that if a candidate were to only campaign in a region that they knew would got for them, then there is no possible way they would win. For example, in 2012 Mitt rodney was a favorite in the south so he had no incentive on campaigning hea",0
"The Electoral College should be not be abolished and the government should not change to election by popular vote for the President of the United States. The Electoral College requires the presidential candidate to have a transregional appeal, it produces a clear winner and avoids runoff elections, and the Electoral College allows people in swing states to be more thoughtful and choose wisely because the popular vote could be in their hands.

In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President , it states, ""The Electoral College requires a presidential candidate to have transregional appeal. No region South, Northeast, etc. has enough electoral votes to elect a president."" This means that the favorite candidate of a particular region has no reason to",0
"The people of our great nation are told to vote on who they would like to lead and represent them. This is a Democracy and American citizens deserve this right. There have been incidents where the majority of the popular vote from U.S. citizens did not lead to the election of that candidate. This is because of the electoral college. This is the cause of citizens not having the president they asked for. Most American people do not agree with the electoral college. ""The electoral college is unfair, outdated, and irrational"" The Indefensible Electoral College: Why even the best laid defenses are wrong, Bradford Plumer.

The disaster factor is a what the electoral college should really be concerned about. The system allows for many slipups. ""The American people should consider themselves lucky that the 2000 fiasco was the biggest election crisis in a century"" The Indefensible Electoral College: Why even the best laid defenses are wrong, Bradford Plumer. In 1960, segregationists in the louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. Also, electors who aren't loyal t",0
"Citizens are often using cars to get from work and back, however if citizens were to stop using cars there could be some advantages like traffic can be reduced, new buildings can be built, and habits of car use can be stopped.

If citizens were to cut down on using cars traffic would be reduced. According to Robert Duffer a person from the Chicago Tribune he states that ""congestion was down 60 percent in the capital of France after fivedays of intensifying smog"" Robert Duffer, paragraph 14. With that being stated by Robert Duffer it should be clear to people that with reduced traffic people are able to get to places where they need to be in just a short matter of time, citizens won't have to worry about being late for whatever it is citizens have to do. Robert Duffer also states that almost 4,000 drivers were fined according to Reuters 12 Citizens should realize that with almost 4,000 people being fined it should tell citizens that they should cut down on car usage to help prevent smog and to also save them money.

Along with citizens cutting down on car",0
"Dear Senator, I think the Electoral Collage is unfair to the citizens of the United States of America. The Electoral collage resembles too much control by the United States government. As said in Source 2: The Indefensible Electoral Collage: Why even the bestlaid defenses of the system are wrong, ""Back in 1960, segregationists in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. This dosnt even sound right does it... This is one example of United States government trying to rail the presidential elections, and i can asure you that this is not the first time this has been attempted by the government. The U.S Constitution declares that citizens of United States of America have the right to vote. What this looks like is the government trying to vote for us. Another thing that i do not get about the Electoral Collage is why are we voting for the elector instead of just towards the president. I get that they have to monitor the votes but arnt we already using electronic computers to vote... I think voting would go alot smoother if the ",0
"There are few people who can can imagine living a full life in this generation without these glorified metal boxes with wheels attached to them even fewer set living a life similar to that as a goal. The advantages of limiting the amount of cars being used are surprisingly unique due to the dwindling amount of disadvantages there are. Some of these advantages include reduction in greenhouse gas emissions and that there will be a reduction in smog. It is always nice to see humanity band together, willingly or forcefully, to work for a common good.

Let us begin with the most pressing issue: preserving the environment. Studies have shown that nearly ""12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some car intensive areas in the United States."" come from passenger cars Rosenthal 1, 5. Reducing these greenhouse gases, which pose a threat to the Earth's atmosphere, would be an improvement, although",0
"When you're voting for a president to govern our country, your vote should count just as much as anyone else's. The political way of voting right now, is by using electoral college. You cast your vote thinking that your voting for a president when actually your voting for that candidates electors. Electoral college is unfair, irrational, and could have some really serious consequences.

Electoral college is not fair at all to the people voting. When you vote for president, most of the time you think that your voting for the person that you think will really help to improve this country. With electoral college, you might as well just vote directly for the electors. If all your vote is doing is going to the electors, then presidential candidates shouldn't even advertise themselves because in the end your not voting for them, your voting for the electoral college for that candidate.

The presidential candidates don't go to all the states when running. They simply go to the states that they know will support them and the stat",0
"Do you think you would be able to live without your car? It would be less difficult than you think! In fact, there is a whole town named Vauban, Germany, that has given up their cars! According to Source 1, street parking, driveways, and home garages are generally forbidden, unless of course you have the money to buy a parking garage space for a whopping 40,000. A citizen of the carless town, Heidrum Walter admits, ""When I had a car, I was always tense. I'm much happier this way."" Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe, and up to 50 percent in some areas of the US, according to Source 1. If only we had more towns like Vauban, maybe our impact on the world would be less destructive.

Some towns ban cars for a few days at a time. Paris enforced a partial driving ban after days of nearrecord pollution. Congestion in Paris went down 60 percent and the smog from the pollution cleared up enough that they rescind the ban. Some people would complain that having little to no cars will be an issue for jobs, delivery companies, or getting children to and from places. There's always a bus, and ther",0
"Dear State Senator, In voting for a new president we should keep the process of the Electoral College. The Electoral College is apart of the United states history. It was established by our founding fathers in the Constitution. If we keep the Electoral College there will be a less chance of a tie and a dispute then there would be in a popular vote process. Also the Electoral College is fair and we would be avoiding runoff elections.

The first reason we should keep the Electoral College is there will be a certainty of outcome. Even though the total number of votes is 538, the chance of a tie is likely ,but highly unlikely. ""In 2012's election, for example, Obama received 61.7 percent of the electoral vote compared to only 51.3 percent of the popular votes cast for him and rodney....Because almost all states award electoral votes on a winnertakeall basis, even a very slight plurality in a state creates a landslide electoralvote victory in that state,"" this means that a tie is not likely, but it could happen Posner 18. If we used the process of popular vote in the United States there",0
"In this generation, our planet is getting filthier and filthier by the day. What many people are too late to realize is that we are the main cause of our dirty planet. Cars contribute to air pollution a lot. What's the only solution to this smog filled atmosphere? There are many, but limiting car usage will definitely be beneficial and highly advantageous. Limiting car usage will help reduce air pollution significantly, and will even help humans out too.

We breathe the air in our atmosphere. When you notice that our atmosphere is as dirty as it is, you really don't want to think about what you are putting into your lungs. The amount of air pollution is an extreme amount, and if not controlled soon, we will be in danger. An advantage of limiting car usage would be that the air pollution will be benefitted, and will be getting lower hopefully. As Robert Duffer states Paris of having "" intensifying smog."" That should be very concerning news and should be a clear wake up call. Limiting car usage is definitely something our planet needs to look into. A healthier atmosphere is better than one filled with smog. The decrease of air pollution is just one of the many advantages of limit",0
"The state senator that is reading this should understand that in my favor keeping the Electoral College is the wise thing to do. It will avoid runoff elections and how it always has a process if something happens and that the process is fairhence Electoral College would be the best.

To start off, the Electoral College helps with elections be cause it avoids runoff elections. In other words it keeps us from running into problem where neither candidate gets the majority of the the votes cast. For example, in 1968 president Nixon and Clinton in 1992 each had 43 percent of the popular votes but because their electoral votes was 301 to 370 it does matter so this means it was a runoff election until the percentage of votes changed. The Electoral College soon produces a clear winner. This is just solving a problem where no candidate receives the majority of votes. Now there is only one con to the Electoral College and that is that it may turn off people from voting because they believe that t",0
"Have you ever thought about what your life would be like without a car? May of us can't even seem to grasp the concept. So many America's are too dependant on their vehicles but, other placesacross the world such asGermany, Paris, and Bogota have began working on this new concept. I strongly support the idea of no car usage, just think of the benefits that could come from it, conservation of resources, lowered pollution,improved safety, and just think of all the money you would save without a car. The possibilities are endless.

Pollution and bad air are problems we face all around the world, and cars have much to do with it. ""If the pattern persists and many sociologists believe it will it will have beneficial implications for carbon emissions and the environment"" Source 4: The end of Car Culture. Intense pollution andbad health are problems ",0
"Germany,France, and Columbia,all have something in common, they are cutting down on car pollution. Car pollution is rising problem in the world, making up almost fifty percent of the United states pollution and twelve percent in Europe. From making cars distinct from everyday life to banning all cars for a day,these countries are trying to cutdown on the car pollution build up.

One of the biggest feats in trying to cutdown car pollution is making it an unusual thing in everyday life for a city in Germany known as VAUBAN.This city does not ban cars but even then only about thirty percent of residents in this city own a car and fiftyseven percent have sold their own cars to move here. This city is a home to a mere 5,500 residents, but they all live with in a rectangular square mile. This shows that it is possible to live without cars as personal transport and still be with in reach of stores, work and home.

Another city taking a big step in the fight against car pollution is the well known city of Paris,France. Paris has enforce a partial driving ban in its streets to hopefully clear or cut the air of pollution. The city has made an odd law, ""On Monday",0
"Are you the kind of person that is really interested in political stuff? Politics can be a subject that will start fights, but not everyone is so interested. You must know what the electoral college is. It is a system where when you vote for your president you are actually voting for a group of electors that will then vote for the presidentSource 1. This means that even if there is a majority in the popularity vote from the people. The electoral college can over rule that and vote for the other. Some say the electoral college is good because it prevents ties or because it will make sure there is a winner. But if they can over rule your vote are you really voting for your president? I say the electoral college is a bad system and it needs to be extinguished.

There is no doubt that you should get to decide who your leader will be. And if the electoral college ca",0
"Why does this country even have this system? Where someone else basically chooses for you? The Electoral College should change to election by popular vote for the president of the United States. This should change because the people have the right to have their opinion go to what is being voted on,not some else choice also because it's like people are voting for something they don't want foresfuly. The United States is a what we call a democracy meaning the country is lead by the power of the people.

So when two people have an idea to make something better and another person has a different idea they each want to others to hear their ideas. Each person will have their reasons on why they think the way the way they think and the people will have to make a decision on what the they think is best for their community and their country. The United States is a democracy which means it is lead by the people. It's the people say. So when someone votes they expect their vote count against what they are going for. You making a decision and someone else who is higher than you changes it makes voting ironic. Why vote? Just make them do the",0
"""Do you want to be apart of a Electoral College"" Electoral colleges. Do you know what this means? An electoral college is a process of multiple facts. Not a place. As everyone thinks Electoral College sounds deceiving because the word ""college"" in the name but apparently thats not true. The founding fathers established it in the constitution as a compromise between election of the President and votes by the people of America. Dear Senator, this is where I begin rambling on and on about how the electoral college is wonderful and great. But I am just going to let you in to alittle bit of knowledge behind the thinking, before you get your fingers in a knot. I propose that we shall keep the Electoral college in order to keep things fair amoung the country. Lets get talking shall we.....

The Electoral college is all high and mighty and is a process that consists of the selection of the electors. During the meeti",0
"Dear state senator of Florida, I'm sending you this letter for one purpose only, to convince you with strong defensive facts the electoral college is unfair, outdated, irrational and should be replaced with the popular vote. Let's begin with the simple fact that we, the common people of the United States of America, land of the free, don't even have the right to directly vote for a human being that is to be running our country for the next 4 years, possibly 8. Instead, we are voting for electors in the same political party as the candidate we wish for? Actually no, we don't even obtain that right because as stated in source 1 electors sometimes aren't even chosen by political party considering ""state laws vary on how electors are selected and what their responsibilities are..."" In source 2 it states that an elector can be anyone not holding a public office. The elector chosen is a complete stranger to more than half of the population of the state yet we are expected to trust that this person will li",0
"Dear me. Senator, I would like to argue with your decision of getting rid of the electoral college. I would like to argue with you because the Electoral college is a piece of history, we could some problems if we keep the electoral college, but there are a bit of problems with this voting system. So Senator this is my letter that i want you to read so you can rethink the decision of getting rid of the Electoral college.

The Electoral college is a voting system that depends on the popular votes to see who gets the electoral votes in the president race. The founding fathers established the electoral college in the constitution, which means this voting system has been with this country since the beginning of the United States. To get rid of the Electoral college is like getting rid of a piece of this country. The founding fathers made the electoral college so the president and vice president could get chosen. There are five hundred and thirty eight electoral votes possible to get. To win presidency you must have two hundred and seventy electoral votes. These votes are",0
"We should not keep the Electoral college because first, it's unfair, and also, it can quickly turn into a disaster.

To begin with, the Electoral college is an unfair system. In The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong , "" Can voters control whom their electors vote for? Not always.""Plumer, p10.When voters vote for the Electoral college the person they put in might not even vote for who the people want for the President. The system is not only unfair when people vote, also when campaigns happen in states. In paragraph 13 of The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong , the author states ""Because of the winnertakesall system... candidates don't spend time in states they have no chance of winning, focusing only on the tight races in the ""swing"" states."". With this system, we have s",0
"With the years, we have changing many things in our society. Since technology, by making new electronic devices, to things in our government, by making new laws and new things to help people in all the country. But, does that mean that we have to change the Electoral College to election by popular vote for the president of the United States? In my point of view, the Electoral College is a traditional way to vote the President by the Congress and by qualified citizens that our founding fathers established in our Constitution. And there are many evidence to support that keeping the Electoral College is beneficial to our country.

According to the text ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner, A dispute over the outcome of an Electoral Colle",0
"Are you up tight and tense? Well this may be do to your car. In counties such as Germany, Paris, and Colombia they are trying to make cars a thing of the past. Cars are polluting our air and causing harm to our environment. And what do we do? we continue to drive without a care in the world. So allow me to shed some light on the topic, and show you the advantages of limiting car usage.

First of all, cars are bad for the environment. They pollute our atmosphere everyday and we never notice it. Well the certainly noticed it in Paris when they had nearrecord pollution after several days. So Paris put a ban on driving to reduce smog. This was a great idea with an even better result. They reduced congestion by 60 percent. What the French did was allow cars with an odd numbered license plate to drive one day, and the even numbere",0
"The Electoral College was created by our Founding Fathers. They put this in the Constitution to make electing the President of the United States fair and equal to all the citizens in the United States. The Electoral College should not be changed no matter what. To go against the Constitution would be to go against the nation, for we were built on the leadership of our Founding Fathers and the guidance of the Constitution. This Contitstution was created so that the people have more power than the government. So I strongly believe that the Electoral College should stay the same. It is the government that needs to change. There is nothing wrong with the Electoral College, it is just the ones that run it. So if there should be any change, it should be the government that should change, not the Electoral College!

The pectoral College is a compromise between the election of the President by a vote in Congress and by the popular vote of the citizens. When the voting starts the electors come to a meeting place and vote on who they want as President. After the meeting, there has to be a majority of two hundred seventy electoral v",0
"All over the world, major cities are trying to reduce their use of cars. From Germany, to France, to Columbia, and coming back to the US, people are limiting car use to reduce pollution, or live better, or even to save money. In some places, there is one day every year that doesn't allow cars. In other places, there are whole communities that dont allow cars year round.

In Germany, there is a community in named Vauban that doesnt allow cars unless you have the money to pay for a parking spot that is on the outskirts of town. The revolutionizing community makes peopl pay 40, 000 dollars just for one parking spot. This wonderful new place has reduced the amount of greenhouse gas produced in the last few years drastically, with 70% of the population not owning a car. This has encouraged many other countries to start something just like it.

The city of love may not be so lovely if it'",0
"Many places all over the world are starting to become ""carfree"". This can have a lot of advantages. Air quality will improve, people will save money, and people will have less stress.

A major advantage of reducing the amount of people driving is that the amount of greenhouse gasses emitted from those cars will be reduced. In paragraph 5 of In German Suburb, Life Goes On Without Cars , it is stated that 12 percent of greenhouse gas emissions in Europe come from passenger cars, with an even greater percent in large cities. If these cities were to stop using cars, the smog surrounding the cities would be able to clear within about a week. If all of the major cities in Europe would limit the use of cars, then the air would be much cleaner. In Source 3: Carfree day is spinning into a big hit in Bogota , the article talks about how cities in Columbia have had a carfree day",0
"Cars have made an impression in human history. They have been used to get from point A to B for decades. They may help us but they also can hurt us. Gas emissions are hurting the environment and smog continues to grow. Some governments have already implemented ways to reduce these emissions. These have helped the problem and it may even be to our advantage. Many cities have already sought out ways to benefit the people that have chosen not to use their cars. This limiting of car usage has benefited many countries and the trend seems to be catching on. In the first source, Elisabeth Rosenthal writes that it has made peope even happier than if they had had a car. It has also helped reduce traffic in normally busy streets. The most obvious benefit and advantage to having limited car usage is the fact that the reduced car use has reduced gas emissions. These many advantages may make, not using your car, worth your while.

Limiting car usage can be beneficial to the e",0
"Transportation. A means of arriving at your destinations, a reliable way to get around. Humans use transportation everyday whether its by car, walking, biking, running, etc., but we mostly rely on cars to get around. Cars, although very useful in needing to travel, have very resourceful qualities that humans tend to overlook. These qualities are effecting the environment in negative ways. Many countries are taking action to enforce a better protection for the environment by limiting usage on cars to reduce the smog pollution and to distance human's reliability on cars.

One of the main issues faced today is pollution because it causes diseases and illnesses, ruining the earth's population. Smog is caused by car pollution which is increasingly more common found throughout the world because of the mass amount of vehicle usage per day. Paris has banned driving on Monday's ""...to clear the air of the gl",0
"In your everyday life, just about anywhere you go you will see people traveling from place to place in their own vehicles. Is the idea of us, as individuals, not owning our own motor vehicles even an option? The idea of not being able to transport where you need to be when you need to be there is a terrifying thought. But, when put into consideration you will find it some what reasonable.

Just think about it, all the toxins released into the air and all the traffic we can be stuck in for hours at a time! Reducing the clutter and the use of oils is enfact very possible. Residents in Vauban, Germany have completely almost completly cut owing cars out of their community. 70 percent of vaughn's family don't own cars while 57 percent sold their cars to move there. With mostly ""carfree"" streets with the exception of the main thoroughfare, Vauban has forbidden driveways and home garages. Though car ownership is aloud if the car owner buys a space to park it, Vauban is leading an example of an alternative way that communities can live reducing greenhouse gas emissions.

This exampl",0
"Dear State Senator, While I normally don't have any complaints, and being the person I am not many things ""bug me"", but I recently found that I disagree with a certain argument. And while it is near voting times, I believed it's best for me to send you my side on this continuous debate to change your mind on the matter. The electoral college has had its share of arguments and I would like to make my side seen knowing I have quite a bit of logical arguments. Please read with an open mind.

The electoral college is unfair in many ways, this one however can be seen as minor. The electoral college gives an easier way to get tie, and although a tie hasn't been a main focus, it can prove to be a problem. I read an article stating that if a tie were to happen the election would be thrown to the house of representatives, where state delegations vote on the president. This would anger a heap of people for many reasons, one stating it would almost rule out their vote.

Secondly, the electoral college simply takes away from voting in general. An example of this is lets say Obama won popular vote, he should win because thats what America w",0
"Countries and cities all across the world are joining in on the ""no car"" trend, and it seems to be no passing fad. From Germany, to France, to Columbia, to the United States, everybody is trying to start driving less for a cleaner, happier world. countries governments everywhere are trying to get people off the roads and start biking, walking, or using public transportation instead. As the people in these countries have learned, there are many advantages to giving up driving cars, if even only for a few days rather than their entire lives.

The main advantage is a cleaner planet. Emissions that cars release play a large role in the world's air pollution. Carbon emissions create smog that makes the sky grey, damages our lungs, and harms the plants that give us clean air. Due to carbon emissions from cars, Paris once had as much smog as ""Beijjing, China, which is known as one of the most polluted cities in the world"" Source 2. If we start driving less cars it will have really beneficial im",0
"Dear Senator, The Presidential Election is one of the most important events that goes on in the United States. At the core of this election is the Electoral College. The only problem is, the college has many flaws. Like in Source 1, it states that our Founding Fathers established the Electoral College as a compromise between the election of the President by a vote in Congress and election by a popular vote from the citizens who qualify. As you know the E.C consists of the selection of electorss, meeting of electorss where they vote for the President and Vice, and the counting of the votes by Congress. There are 538 electorss, 538 votes, and it takes a majority of 270 votes to win the election. This flawed system has been around too long and it needs to be altered. I am in favor of getting rid of the E.C and going to winner by a popular vote.

If the Pre",0
"There are several advantages of limiting car usage. First and foremost, limitations will seriously reduce the emission of greenhouse gas and the production of smog caused by diesel fumes. Beautiful cities are being polluted as we speak, and that is something that could be so simply reduced. Limitations on cars will make the air cleaner.

If car usage is limited, as it has been some places, it shows to make the surrounding ares calmer. In places such as cuban, Germany, where cars are almost completely gone, residents say they are much happier and less stressed out Rosenthal, 2009New York Times. Rush hours and traffic jams will be reduced, leaving more time to make cities beautiful again. Bike paths are being reconstructed in many places, in attempt to make as little impact on the world as possible. Try a week without using a car. Use othe",0
"There's a new trend that has been developing for years now, and soon will be in full throttle affect. The mass amount of pollution being produced worldwide over the years has been at terrifying levels, up until the last five to ten years. Although not the first cause of the pollution, gases emitted from transportation is the second largest contributed to this ""green house gas"" issue going on, according to source 4. An idea to hinder this growing issue and potentially put the pollution levels at a decline is the effort to limit personal car usage. By doing this, we inhabitants of the world are able to help clear the air, reduce congestion on the streets, and live a simpler, more cost efficient lifestyle.

Polution, as we know, is an ongoing trend that is proving lethal to our environment. Factories and power plants are the number one cause of pollution in the world. This is almost inevitable, since we have yet to develop a way to produce in mass amounts in a clean way. However, what we can have a part in is limiting the personal car usage to promote cleaner air. Public transportation, carpooling, and hybridelectric cars have be",0
"As we all know cars are a big part of our society today. However cars have a bigger impact than we think. Some people can't live without there car. Some people can go their whole life without a car. We may not think about it however there are multiple advantages to not using a car. When we limit our car use it saves the earth also it i said that it takes away a heap load of stress and it saves people money. Just think about it, one day without the use of cars. How would that be?

We we think of saving the earth we think of recycling, reusing things, and reducing. Did you know that passenger cars are responsible for 12 percent of greenhouse gases and up to 50 percent in some car intensive areas in the United States.According to ""In German suburb, Life Goes On Without Cars"" By: Elisabeth Rosenthal. In Paris there pollution was almost record setting and so they o",0
"Cars have been around since the 1800's and have been popular ever since. Although, in recent years the number of cars bought and licenses attained have been dropping. Car usage has also dropped, which is a good thing. Because of limited car usage, people are helping the environment and benefiting themselves.

Cars emit pollution which harm our health and the environment's health.

""...Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some carintensive areas in the United States."" Cars make up a large amount of the emissions that do harm to the environment. When car usage is limited, less people drive, which in turn limits pollution. ""... but also in the developing world, where emissions from an increasing number of private cars are owned by the burgeoning middle class are choking cities."" Again we see that cars are polluting our world, and it's caused by us. "" it wil",0
"I have spent most of my living not far from the beach, in Savannah, Georgia on the East Coast of the USA. I love the beach…I go to the beach for the warmth of the sun, and to absorb Vitamin D, and I go there for the peace and to enjoy nature, basically. It's a thing my family has always done during the summer, throughout my life

What I love most about going to the beach, is the feeling I get, that I get nowhere else in the world. When you look at the ocean, and see the horizon, water is as far as the eye can see. You can see no land beyond the horizon, and it makes me aware of how small I am in the grand scheme of things. It is huge and overwhelmingly vast and I have this actual, perceptual, feeling of being very tiny. But this gives me peace. For me, when I'm at the beach, I'm reminded that there is, indeed, a creator, and that I'm part of something bigger. It is too beautiful and perfect to be a scientific “accident.” I think of the tides and the moon and gravitational forces, and how amazing it all is. I'm reminded that I'm not alone and that someone else is in control, and it's the most peaceful feeling. There is no fear or negativity at the beach, only fresh air",1
"and…contentment. The sky is the limit!

It is peaceful and tranquil. There are parts of the beach where no one is around. You can lie in the sand and close your eyes and you can hear the waves crashing. It's a melodic and rhythmic sound, like “the music of life.” The sun is warm and bright, and piercing you with energy, while the wind blows over your body like a breezy blanket. You hear the seagulls squack as they soar overhead, and you can taste the salt in the air. It's a symphony of waves, wind, sun, sand, and salt.

I am lucky to have an area of the beach, on the South end, where a large sandbar surfaces that causes tide pools to form at the shoreline. So, you can lie on a raft or just float in the tide pool, but you won't drift out to sea because you are partly anchored in the sand. The last time I did that, it was the best sleep I've ever gotten.

It is just the most relaxing experience you can have. Then you can search for, and find, beautiful shells and sharks' teeth. You can build sand castles and ride the waves on boogy boards. You can surf or paddle board, ride a jet ski.

Whether you want to relax or be very active, there are many reasons to go to the beach.

The main",1
"purpose to go to the beach is just to feel the nothingness. It helps me to shut down all extreme emotions such as sadness, happiness, excitement, anxiety. You must sit back and just observe the waves, count the high tide frequency without efforts, close your eyes and feel the wind against your skin which will give you sense of relaxation. Observe the innocent kids playing in the water and the sand, roll back to your childhood memories when our parents didn't let us go play in the water. Observe the loners at the beach, trying to do the same thing that you are doing. Just feel the beauty of the nature and enjoy the feel of it. Once you are done, listen to some calm music and croon along and get lost in the world of peace
Well, a lot of lames in Florida where I currently live will probably disagree with this, because most of them just go and lay out on the sand. I’m not entirely sure what the purpose of that is. Maybe relaxation.

My San Diegans will probably agree with my notion though… The purpose of going to the beach is to get fully rejuvenated and invigorated. When you go in that water (especially if it’s cold and full of waves, but anywhere!), your soul feels completely",1
"elevated afterwards. It washes out any mediocrity in your life and picks you right back up. It is to soothe your soul, to make you feel gratitude, to help you interact more positively with strangers, you name it.
I'm a Japanese student. I'm studying English for going abroad next year. I'm sorry I will write poor sentences.

I think that there are several reasons why people like beaches. Beaches are one of the best places where people can relax and refresh. It's not only a sport to swimming or surfing. People can do many things such as getting suntan, watching sunset, taking pictures. Moreover, a lot of sounds that people are hearing everyday is not comfortable. People need to hear the sound of beaches for stress relief. The sound of beaches have effect of comfortable and healing. It's very sooth and calm which gives people a feeling of freedom. In addition, the blue color of the sea has effect of calming their feeling and stabilizing their mind. I think that closing their eyes, feeling warm sun on their skin and hearing the sound of waves or watching the sunset and hearing the sound of waves are so heal. If you feel tired or irritated, you should go to beaches.People feel that",1
"beaches are the best place for healing , but in some cases disasters such as Tunami has a bad influence on people.
Over the years, I have met many people who love to lie on a beach for their vacation.

I have neighbors who are sun lovers, in that whenever the sun is shining, they are out in their driveway soaking in the sun. Amazingly, everywhere I have lived there has always been at least one person/family who was like this. So for them, a beach vacation makes a lot of sense.

For others, a beach vacation is one part of a party vacation. They can lie on the beach during the day and then go partying through the night. When they wake up with a hangover, all they have to do is make it to the beach to rest off their condition.

For others, it is an affordable vacation where the children can play in the sand and splash in the water for no extra charge. Also, for people who use vacations to relax and recharge, they can sit on the beach, in the sun, rest and read a book.

And, not all of the people who are at the beach are completely on beach vacations. I have spent one or two days of a 3 week trip at a beach. Also, people can head out on the water for fishing or going to an island for",1
"hiking, scuba diving or snorkling or many other aquatic related activities. This is very much like a hiking vacation, just on water.

So there are many reasons that people take beach vacations. They are fun.
Running on the beach challenges your body in a different way than running on solid ground. If you want your training to be effective, you should be aware of the benefits and risks.

What are the benefits of running on the beach?

Requires more energy. Running on the sand provides added resistance for the large lower body muscles, requiring more effort and energy to propel your body forward.
Provides a softer landing.
Strengthens the smaller muscles.
Improves athletic performance.
Challenges the core.
Improved your training technique
Building your strength, muscle stability and coordination
Increases your calorie burn and gives you the most value for your time
Ancient medicine advocated that individuals with healing fractures must exercise on hot beach sand to speed up the healing process. By running on hot sand, all the muscles get stretched and activated proving beneficial to strengthening the muscle groups in the foot.

DON’T OVERDO IT!
Running on the beach may put more",1
